COSITE,YEAR,JANAADT,FEBAADT,MARAADT,APRAADT,MAYAADT,JUNAADT,JULAADT,AUGAADT,SEPAADT,OCTAADT,NOVAADT,DECAADT,,,,,,,
170361,2012,51891,57346,61188,54553,49825,47738,48785,45724,44855,48590,52292,52010,,,,,,,
170361,2013,53570,58908,63743,56136,53171,51098,50999,50664,47923,52594,55425,56060,,,,,,,
170361,2014,55911,60000,98086,53326,48309,51172,51903,51049,48322,53074,56067,57930,,,,,,,
170361,2020,74946,76863,0,0,0,0,0,0,0,0,0,0,,,,,,,
170361,2018,69600,76391,79918,73965,66610,66946,65941,64438,62111,66861,71069,69713,,,,,,,
170361,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
170361,2017,65644,71193,75002,70521,65164,62722,63516,61779,61221,66132,69973,70259,,,,,,,
170361,2019,71464,77944,82046,75785,70544,68353,67837,65806,64041,69703,73089,74648,,,,,,,
170361,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180358,2011,37450,40338,45847,44696,37925,39326,40124,35645,34406,36679,40081,39587,,,,,,,
180358,2012,35376,37300,42690,42464,36053,37221,38027,33653,33100,33603,39026,39306,,,,,,,
180358,2013,36468,38152,44893,40267,38112,38785,39702,36351,32916,36847,39888,42260,,,,,,,
180358,2014,36946,36864,39000,41879,39338,40268,41299,37517,33854,38805,38000,37000,,,,,,,
180358,2020,52463,54046,49977,28681,43812,51148,49637,46529,47290,50576,52732,54309,,,,,,,
180358,2018,46881,49288,56280,52364,49105,50983,51800,47290,44703,49679,55011,53265,,,,,,,
180358,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
180358,2017,44479,48246,53209,52062,48970,49237,50527,44919,49089,47874,51951,51545,,,,,,,
180358,2019,49952,52169,59006,54881,52366,53050,54029,47322,44687,50972,54458,57730,,,,,,,
180358,2021,50069,52006,61340,61715,59874,61562,59350,50702,51010,57705,61644,62095,,,,,,,
189920,2011,37393,40175,45779,44298,38027,39659,41344,38000,36500,39500,44553,41597,,,,,,,
189920,2012,37180,39349,45697,43041,38469,39128,40469,36225,33648,37954,42128,41255,,,,,,,
189920,2013,38248,39845,47220,42343,40048,41188,42235,38653,34851,39350,42183,44635,,,,,,,
189920,2014,38548,40865,47342,45804,41546,42795,43975,39943,35842,41272,44129,45808,,,,,,,
189920,2020,50611,52277,57023,28218,43532,50725,49546,46300,47040,50255,51305,52459,,,,,,,
189920,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
189920,2015,41855,43819,50224,48398,44170,45326,45239,40991,39769,43629,45000,46000,,,,,,,
189920,2021,48015,49827,58614,58876,56971,59829,58286,50027,50514,54697,59867,59630,,,,,,,
260043,2011,6107,6438,6477,6489,6327,6330,6062,6117,6087,6401,6070,6040,,,,,,,
260043,2012,6051,6333,6540,6475,6245,6262,6039,6142,6132,6431,5990,5896,,,,,,,
260043,2013,5929,6334,6491,6479,6333,6447,6199,6389,6315,6726,6243,6319,,,,,,,
260043,2014,6099,6566,6581,6623,6288,6520,6306,6422,6375,6786,6271,6305,,,,,,,
260043,2020,7486,7790,6986,5764,6575,7058,6814,6895,7036,7270,6927,7130,,,,,,,
260043,2018,7348,7855,8123,8048,7741,7865,7543,7784,7733,8053,7716,7710,,,,,,,
260043,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
260043,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
260043,2019,7675,8015,8343,8301,8163,8264,8027,8168,7907,7887,7478,7481,,,,,,,
260043,2015,6288,6651,6896,6863,6750,6821,6558,6771,6696,7137,6799,6885,,,,,,,
260043,2021,7069,7360,7776,7627,7354,7345,7107,7185,7258,7528,7264,7247,,,,,,,
260185,2011,24506,26358,26673,26337,24787,24413,23614,24157,24600,24987,24293,23681,,,,,,,
260185,2012,24102,25885,26439,25301,24774,24073,23530,24169,24094,25283,24403,23197,,,,,,,
260185,2013,23760,25239,25892,24993,24568,23959,23125,24610,24145,25221,24314,23391,,,,,,,
260185,2014,23010,25073,26002,25323,24768,24897,23729,25119,24795,26480,25151,24986,,,,,,,
260185,2020,27069,28458,25052,19013,22392,23950,23480,24280,24682,25068,24341,23719,,,,,,,
260185,2018,25717,27791,28689,28241,27222,26702,25965,27479,27435,28269,27615,26350,,,,,,,
260185,2016,25874,28042,29148,28122,27555,26971,26156,27100,26736,28291,26968,25801,,,,,,,
260185,2017,26483,27830,28827,28605,27147,26296,25829,27015,26174,28565,27076,26031,,,,,,,
260185,2019,26910,28471,29843,28391,27866,26683,26023,27656,27127,28378,27798,26799,,,,,,,
260185,2015,25302,27079,28186,27724,27050,26383,25861,26472,26978,27656,26710,26082,,,,,,,
260185,2021,24507,25060,27607,27501,27298,26993,25961,26305,26819,27454,27059,26273,,,,,,,
260231,2011,2823,3093,3065,3169,3173,2887,2660,2897,3037,3185,3039,2868,,,,,,,
260231,2012,3083,3111,3158,3091,3137,2930,2818,2895,2984,3073,2987,2789,,,,,,,
260231,2013,2899,3067,3044,3128,3166,2947,2693,2810,3065,3257,3017,2976,,,,,,,
260231,2014,2936,3158,3170,3354,3293,3179,2899,3121,3189,3333,3143,3090,,,,,,,
260231,2020,4203,4519,3956,3257,3844,4233,3857,3879,4077,4304,4201,4050,,,,,,,
260231,2018,3705,4153,4121,4293,4143,3941,3712,3966,4006,4119,3856,3803,,,,,,,
260231,2016,3367,3650,3852,4133,3988,3780,3502,3743,3789,3962,3862,3649,,,,,,,
260231,2017,3776,4096,4004,4235,4174,3881,3594,3786,4645,3959,3847,3783,,,,,,,
260231,2019,3987,4194,4386,4302,4371,4117,3819,4180,4343,4418,4156,4199,,,,,,,
260231,2015,3105,3447,3534,3572,3535,3394,3235,3315,3575,3661,3571,3375,,,,,,,
260231,2021,4026,4379,4450,4634,4826,4952,4080,4268,4531,4717,4554,4489,,,,,,,
260323,2011,32394,34580,32146,34632,29959,29953,30570,32363,33380,33068,31639,28847,,,,,,,
260323,2012,31023,33549,32015,33382,30942,29542,30415,31742,31647,32282,30763,28085,,,,,,,
260323,2013,30325,32720,30896,32762,30381,29420,29546,31854,31776,32335,31014,28075,,,,,,,
260323,2014,30022,32497,30876,32639,29703,28832,29065,30804,31588,32150,30328,29324,,,,,,,
260323,2020,28776,30247,23599,17706,21520,24123,24306,25585,26780,27418,26078,25318,,,,,,,
260323,2018,29118,31396,29885,31201,28548,27766,28317,30024,30676,31172,29290,26553,,,,,,,
260323,2016,30863,32495,32188,33885,30077,29778,30356,31668,32057,32467,30302,28328,,,,,,,
260323,2017,30999,32199,31122,33019,28809,28403,29002,30385,31396,31844,29988,27636,,,,,,,
260323,2019,29128,30880,29881,31213,28101,27228,27487,29352,29986,30322,28497,26561,,,,,,,
260323,2015,31147,33807,32700,34946,31840,31368,31356,32194,32808,32591,31279,29401,,,,,,,
260323,2021,27424,28825,29823,30056,28163,26489,27661,28740,30341,30080,28799,26913,,,,,,,
269904,2011,53043,56184,67086,63841,56452,61391,62986,54696,52359,56047,64027,60997,,,,,,,
269904,2012,53469,55476,64509,59650,57129,61027,62049,54900,50034,56922,63110,61105,,,,,,,
269904,2013,55016,56098,68017,59948,59577,63397,64219,58127,51411,58932,62578,66021,,,,,,,
269904,2014,56604,56861,69310,63647,61302,65638,67214,59677,53513,61806,65824,67766,,,,,,,
269904,2020,66375,66570,62262,35123,53710,64516,65081,61296,61927,65875,69929,70441,,,,,,,
269904,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
269904,2019,64418,65141,78535,71301,70735,74171,76164,67112,62586,69024,73150,75941,,,,,,,
269904,2015,59947,61434,72503,68826,65877,69972,70720,61790,59596,64796,71062,71000,,,,,,,
269904,2021,63423,64594,77145,78606,75412,78161,74169,60807,51880,74233,83896,79192,,,,,,,
270232,2011,2712,2865,2871,2836,2780,2652,2586,2713,2739,2785,2807,2835,,,,,,,
270232,2012,2644,2722,2864,2841,2661,2673,2554,2575,2488,2662,2623,2640,,,,,,,
270232,2013,2566,2599,2667,2692,2702,2625,2493,2534,2618,2805,2728,2781,,,,,,,
270232,2014,2458,2625,2677,2794,2773,2673,2648,2650,2700,2806,2767,2732,,,,,,,
270232,2020,2682,2870,2787,2548,2951,2970,2927,3005,2989,3082,2947,2786,,,,,,,
270232,2018,2710,2957,2964,2935,2895,2925,2813,2935,2957,2988,2890,2711,,,,,,,
270232,2016,2651,2754,2919,2939,2945,2893,2823,2836,2830,3039,3009,2917,,,,,,,
270232,2017,2746,2879,2950,3015,2908,2807,2776,2806,2829,3008,2943,2851,,,,,,,
270232,2019,2668,2860,2982,3065,3091,2913,2861,2934,2973,2989,2897,2839,,,,,,,
270232,2015,2561,2695,2828,2804,2793,2740,2687,2717,2838,2885,2892,2876,,,,,,,
270232,2021,2795,2861,2938,3150,3030,2930,2893,2943,3103,3150,3071,3064,,,,,,,
280018,2011,20224,21762,23094,23211,20687,20910,20869,20008,19862,20788,22044,21228,,,,,,,
280018,2012,19903,21052,22624,22562,20537,20339,20768,20292,19306,21312,21937,21021,,,,,,,
280018,2013,19894,21056,23041,22140,20912,21230,21134,21097,19788,21087,22204,22563,,,,,,,
280018,2014,20107,21495,23518,23847,21606,21791,21803,21612,20289,22556,22776,23219,,,,,,,
280018,2018,22387,23945,26069,25632,23870,24858,0,0,0,0,0,0,,,,,,,
280018,2016,23041,24261,27603,26101,24739,25006,25425,24261,23113,24242,25959,25511,,,,,,,
280018,2017,24144,25065,27221,27453,24925,24764,25066,24396,24034,25064,24976,24739,,,,,,,
280018,2015,21874,23063,25389,25602,23490,23589,24015,23107,22752,23504,25289,24953,,,,,,,
280073,2011,4126,4469,4590,4459,4392,4303,4233,4211,4156,4300,4255,4160,,,,,,,
280073,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
280073,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
280073,2014,3983,4384,4634,4630,4633,4667,4479,4399,4335,4503,4355,4281,,,,,,,
280073,2020,0,0,0,0,5570,5638,5553,5455,5463,5698,5499,5499,,,,,,,
280073,2018,4781,5249,5496,5438,5368,5504,5365,5420,5252,5343,5241,5069,,,,,,,
280073,2016,4509,4971,5237,5227,5189,5205,5241,5151,5014,5403,5108,4935,,,,,,,
280073,2017,4823,5217,5531,5507,5547,5309,5355,5255,5212,5356,5265,5000,,,,,,,
280073,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
280073,2015,4191,4609,4939,4881,4899,4794,4744,4663,4707,4835,4789,4733,,,,,,,
280073,2021,5540,5651,6071,6172,6129,5993,5697,5666,5896,6135,5918,5819,,,,,,,
289963,2020,26092,26798,24793,15764,21857,24544,23645,23697,24051,25344,25831,24845,,,,,,,
289963,2018,0,0,0,0,0,0,25415,23960,22777,24413,26153,24332,,,,,,,
289963,2019,23349,24358,26116,25707,23865,23309,23737,23117,22022,25737,26714,28128,,,,,,,
289963,2021,24371,25018,28595,29115,28300,29108,28501,26929,26824,28840,30839,30219,,,,,,,
290037,2011,6331,6940,6776,6606,6503,6561,6340,6465,6398,6492,6492,6290,,,,,,,
290037,2012,6297,6769,6856,6562,6464,6294,6563,6483,6381,6436,6429,6356,,,,,,,
290037,2013,6088,6539,6646,6727,6594,6501,6192,6342,6354,6601,6300,5620,,,,,,,
290037,2014,5730,6426,6452,6492,6458,6477,6221,6441,6370,6488,6369,6373,,,,,,,
290037,2020,7069,7324,6487,5071,6216,6825,6686,6865,7036,7232,7141,7055,,,,,,,
290037,2018,6597,7157,7227,7196,7023,6965,6821,7133,7084,7027,6964,6930,,,,,,,
290037,2016,5990,6422,6340,6344,6255,6264,5976,6078,6047,6654,6494,6517,,,,,,,
290037,2017,6411,6838,7044,6980,6830,6907,6642,6833,7031,7048,6938,6921,,,,,,,
290037,2019,6926,7303,7502,7425,7350,7431,7052,7271,7281,7244,7112,7338,,,,,,,
290037,2015,6186,6724,6681,6598,6342,6392,6090,6231,6243,6246,6275,6358,,,,,,,
290037,2021,6979,7204,7552,7612,7554,7481,7080,7132,7434,7597,7357,7480,,,,,,,
290269,2011,16610,17890,20520,20001,19519,21025,22251,17861,17856,18897,19800,18600,,,,,,,
290269,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
290269,2013,16468,17419,20664,19266,20338,21593,22783,19673,17692,18984,19635,20700,,,,,,,
290269,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
290269,2020,21634,22080,20830,12456,19688,23840,23537,21221,22072,22382,23523,23097,,,,,,,
290269,2018,19956,21338,24780,23632,24402,26179,27416,23465,22463,24572,25511,23940,,,,,,,
290269,2016,19153,20096,23629,22352,22970,24333,25976,21419,20601,23027,23535,23114,,,,,,,
290269,2017,19269,20740,23515,23646,24331,25223,26488,22254,23821,23282,24694,23584,,,,,,,
290269,2019,21316,22087,26160,24293,25725,26844,27540,23574,22102,23718,24596,25011,,,,,,,
290269,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
290269,2021,20442,20919,24196,26128,26151,28617,29464,23941,24016,25152,26995,25465,,,,,,,
290286,2011,8644,9384,9179,9183,9045,8962,8562,8808,9031,9069,8727,8514,,,,,,,
290286,2012,8710,9153,9349,9073,8931,8592,8657,8688,8740,8966,8710,8574,,,,,,,
290286,2013,8528,9402,9518,9498,9432,9258,8702,8638,8679,8852,8671,8449,,,,,,,
290286,2014,8081,8894,8895,9080,8924,8716,8421,8579,8640,8917,8293,8122,,,,,,,
290286,2020,8214,8532,8058,7155,8058,8309,8258,8417,8536,8886,8463,8281,,,,,,,
290286,2018,7750,8373,8561,8660,8503,8310,7947,8377,8430,8649,8302,7982,,,,,,,
290286,2016,8135,8723,8809,8907,8770,8445,8258,8511,8380,8910,8320,8075,,,,,,,
290286,2017,8114,8658,8737,8829,7866,8243,7895,8251,8645,8592,8164,7959,,,,,,,
290286,2019,7973,8538,8733,8741,8548,8254,8038,8414,8504,8452,8292,8147,,,,,,,
290286,2015,8016,8622,8822,8836,8771,8442,8220,8346,8452,8642,8431,8315,,,,,,,
290286,2021,8585,8894,9229,9280,9269,8949,8449,8428,8716,8951,8558,8464,,,,,,,
290297,2011,1727,1877,1981,1978,2038,2093,1951,1903,1903,1879,1820,1751,,,,,,,
290297,2012,1722,1781,1957,2033,2115,2139,2166,1923,1884,1914,1869,1765,,,,,,,
290297,2013,1723,1797,1881,1992,2070,2131,1980,1960,1957,1932,1930,1808,,,,,,,
290297,2014,1717,1841,1987,2064,2098,2215,2076,2024,1978,2005,1938,1892,,,,,,,
290297,2020,2340,2403,2378,2020,2826,2986,2902,2707,2667,2559,2449,2325,,,,,,,
290297,2018,2026,2283,2396,2520,2425,2623,2511,2396,2382,2450,2255,2151,,,,,,,
290297,2016,1975,2086,2210,2259,2382,2400,2387,2175,2128,2240,2278,2106,,,,,,,
290297,2017,2048,2194,2308,2432,2482,2471,2523,2355,2442,2305,2286,2114,,,,,,,
290297,2019,2156,2254,2446,2500,2597,2624,2529,2405,2396,2444,2442,2417,,,,,,,
290297,2015,1889,2013,2179,2171,2322,2326,2272,2115,2112,2100,2085,2061,,,,,,,
290297,2021,2347,2447,2641,2714,2885,2917,2513,2372,2499,2519,2488,2417,,,,,,,
290320,2011,37725,40038,50577,47062,41448,46296,48125,38803,36073,40714,46937,46668,,,,,,,
290320,2012,38177,40079,49737,44985,41520,47228,47697,39463,34910,40753,46449,46490,,,,,,,
290320,2013,39946,39985,51227,44284,43597,48955,51143,41570,36252,43029,45742,50991,,,,,,,
290320,2014,41857,40955,52987,47495,42338,46160,48831,41694,36613,42042,47006,46659,,,,,,,
290320,2020,49572,49170,48598,26226,41761,50665,52910,0,0,0,0,0,,,,,,,
290320,2018,47283,47586,59609,52650,52611,57606,58913,48163,46159,53029,58624,56810,,,,,,,
290320,2019,48884,48308,61896,53550,54375,58591,60670,48880,46230,52221,55523,60078,,,,,,,
290320,2015,22530,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
290320,2021,53000,50162,60211,60808,57811,65971,68289,51707,51671,57348,64136,64183,,,,,,,
299936,2011,16761,18110,20712,20568,19715,21336,22688,18811,17925,18750,20349,19249,,,,,,,
299936,2012,16584,17748,20285,19635,19554,20929,22094,18769,17303,18654,20133,19191,,,,,,,
299936,2013,16675,17657,20947,19518,20592,21942,23217,20017,17987,19513,20259,20574,,,,,,,
299936,2014,16901,18215,21305,20594,21211,22748,24021,20405,18430,20217,21540,20908,,,,,,,
299936,2020,21404,21712,20397,12295,19178,23507,23312,21447,21808,22048,23436,22878,,,,,,,
299936,2018,21213,21928,24643,23157,24221,25465,26157,23236,22191,24326,25726,23692,,,,,,,
299936,2016,19253,20321,24007,22524,23475,24578,26277,21585,20706,22898,23282,22917,,,,,,,
299936,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
299936,2019,21074,21839,25719,24093,25301,26558,27269,23011,21500,23151,24297,24986,,,,,,,
299936,2015,18090,19182,22631,21974,23058,24059,25846,21214,20562,21034,21911,22343,,,,,,,
299936,2021,20281,20756,24841,25676,25624,28209,29051,23817,24678,25329,27547,25621,,,,,,,
300234,2011,1870,2000,2040,2040,2050,2029,1978,1857,1895,1903,1974,1927,,,,,,,
300234,2012,1859,1943,2059,1996,1962,1920,1918,1847,1927,1895,1954,1934,,,,,,,
300234,2013,1883,1958,2086,2006,2097,2016,2000,1939,1952,1972,1973,1945,,,,,,,
300234,2014,1831,2029,2085,2053,1938,2043,2041,1940,1960,2019,2017,2019,,,,,,,
300234,2020,2333,2427,2448,2203,2593,2617,2567,2448,2539,2551,2541,2545,,,,,,,
300234,2018,2115,2310,2372,2386,2339,2397,2407,2345,2393,2383,2379,2314,,,,,,,
300234,2016,1950,2137,2274,2231,2265,2262,2200,2152,2202,2168,2221,2181,,,,,,,
300234,2017,2113,2291,2390,2385,2368,2380,2342,2240,2514,2257,2301,2251,,,,,,,
300234,2019,2274,2445,2504,2527,2506,2463,2442,2350,2390,2356,2370,2375,,,,,,,
300234,2015,1998,2108,2193,2194,2256,2215,2129,2059,2085,2043,2080,2045,,,,,,,
300234,2021,2471,2548,2685,2572,2753,2628,2593,2479,2588,2639,2630,2629,,,,,,,
320112,2011,30289,32532,40875,39218,34268,39278,41288,31390,30058,33786,36841,36768,,,,,,,
320112,2012,30067,31920,38781,37284,34320,38610,40255,31828,29053,33774,37507,38766,,,,,,,
320112,2013,31981,32217,41896,38013,35515,40418,43240,33850,30687,35665,36223,41516,,,,,,,
320112,2014,32976,33209,42592,40555,37305,42701,45008,35342,31783,37449,39256,43138,,,,,,,
320112,2020,40765,40326,41555,23112,36801,45376,47812,0,0,45364,47061,48456,,,,,,,
320112,2018,38489,38729,49463,44676,42871,49274,51290,39971,39188,44248,47141,47957,,,,,,,
320112,2016,37495,37317,46925,44314,42203,47179,50095,37090,36498,42339,44308,46076,,,,,,,
320112,2017,37922,38188,47863,45080,43202,48121,50683,38781,50017,42789,46213,47574,,,,,,,
320112,2019,39842,39667,52765,45115,45509,50466,52469,40390,38835,43501,45653,49810,,,,,,,
320112,2015,36179,35879,45464,44492,40366,45692,47931,37852,35732,40729,42619,45733,,,,,,,
320112,2021,41421,41203,50885,52657,49795,57955,60035,43602,43612,48595,53164,54410,,,,,,,
320202,2011,663,703,773,757,745,730,698,668,686,748,817,717,,,,,,,
320202,2012,688,742,774,810,794,752,766,733,756,847,816,760,,,,,,,
320202,2013,670,727,753,802,788,778,758,733,751,858,882,801,,,,,,,
320202,2014,718,757,812,833,832,810,822,813,838,922,954,866,,,,,,,
320202,2020,0,0,983,809,1099,1138,1110,1068,1108,1233,1258,1168,,,,,,,
320202,2018,888,930,1022,1009,1024,1054,1017,989,1045,1171,1147,991,,,,,,,
320202,2016,824,865,937,1004,1027,958,953,945,960,1131,1128,1050,,,,,,,
320202,2017,926,919,1024,1025,1004,1004,1004,963,1449,1080,1134,990,,,,,,,
320202,2019,985,991,1080,1101,1140,1109,1103,1030,1140,1162,1247,1112,,,,,,,
320202,2015,821,805,888,905,933,932,948,900,950,994,1032,942,,,,,,,
320202,2021,990,988,1157,1208,1241,1227,1201,1096,1165,1273,1319,1188,,,,,,,
320277,2011,912,1008,1036,1050,1015,1011,919,931,951,951,885,831,,,,,,,
320277,2012,880,1110,1138,1165,1138,1130,1168,1119,1093,1064,1100,1004,,,,,,,
320277,2013,1039,1070,1139,1169,1178,1112,1077,1089,1112,1149,1085,1065,,,,,,,
320277,2014,1075,1174,1200,1209,1178,1211,1222,1212,1200,1197,1137,1154,,,,,,,
320277,2020,1319,1379,1393,1178,1339,1498,1500,1553,1543,1513,1471,1350,,,,,,,
320277,2018,1355,1412,1414,1442,1466,1533,1419,1406,1433,1432,1382,1301,,,,,,,
320277,2016,1267,1294,1381,1418,1464,1435,1422,1381,1360,1430,1345,1279,,,,,,,
320277,2017,1300,1369,1439,1500,1499,1506,1388,1388,1385,1464,1374,1255,,,,,,,
320277,2019,1279,1342,1446,1484,1509,1539,1366,1408,1429,1378,1368,1346,,,,,,,
320277,2015,1178,1194,1320,1400,1300,1391,1353,1315,1309,1337,1342,1260,,,,,,,
320277,2021,1384,1416,1538,1538,1614,1577,1499,1478,1530,1535,1487,1468,,,,,,,
329956,2020,39519,39058,40331,22596,36498,44863,44924,0,0,43356,45687,47831,,,,,,,
329956,2018,36219,37374,47257,43474,42182,47628,49615,38552,38152,42642,46441,46523,,,,,,,
329956,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329956,2019,38595,38367,49633,44730,43875,48883,48716,38098,37589,42104,43733,48852,,,,,,,
329956,2021,40149,39927,49342,51126,48629,56123,58296,42675,43840,45879,53180,50017,,,,,,,
330149,2011,3256,3516,3630,3641,3583,3571,3527,3470,3478,3485,3524,3344,,,,,,,
330149,2012,3309,3454,3668,3575,3596,3612,3457,3500,3466,3455,3582,3359,,,,,,,
330149,2013,3373,3519,3699,3650,3684,3727,3577,3582,3473,3531,3513,3410,,,,,,,
330149,2014,3272,3530,3720,3687,3629,3747,3680,3571,3492,3680,3595,3483,,,,,,,
330149,2020,3899,4069,3853,3204,3979,4223,4060,3941,4049,4109,4085,3925,,,,,,,
330149,2018,3709,3960,4090,4102,3997,4106,3940,3879,3938,3967,4015,3797,,,,,,,
330149,2016,3573,3866,4024,4051,4061,3999,3949,3690,3750,3950,3900,3806,,,,,,,
330149,2017,3624,3907,4056,4095,4071,4041,4077,3937,4654,3975,4060,3808,,,,,,,
330149,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330149,2015,3372,3613,3826,3833,3864,3892,3762,3672,3716,3849,3796,3665,,,,,,,
330149,2021,3929,4131,4456,4450,4508,4460,4248,4041,0,4364,4340,4183,,,,,,,
330237,2011,594,565,590,622,622,648,695,595,602,630,603,538,,,,,,,
330237,2012,535,551,595,608,616,577,671,509,515,561,650,598,,,,,,,
330237,2013,573,556,602,636,656,631,624,509,497,580,576,529,,,,,,,
330237,2014,529,586,553,548,536,561,635,562,532,583,586,581,,,,,,,
330237,2020,604,672,678,573,743,872,913,733,667,695,720,677,,,,,,,
330237,2018,564,642,633,608,594,699,775,614,572,580,649,586,,,,,,,
330237,2016,582,628,608,649,656,658,755,636,550,603,649,590,,,,,,,
330237,2017,594,659,613,614,623,673,750,618,573,572,652,615,,,,,,,
330237,2019,584,695,674,712,701,767,764,594,573,651,701,633,,,,,,,
330237,2015,544,579,634,629,633,582,659,527,577,597,646,598,,,,,,,
